ticket_id,title,description,summary,log_entries
b2d2e814,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: SQL service not online due to failure.,[2025-09-17 16:28] DBA acknowledged the incident. || [2025-09-17 16:40] Investigated system performance counters. || [2025-09-17 16:49] Checked SQL server error logs. || [2025-09-17 17:05] Identified root cause: SQL service not online due to failure. || [2025-09-17 17:14] Applied mitigation step. || [2025-09-17 17:29] Service returned to healthy state.
f3b25329,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Missing indexes causing lock contention.,[2025-10-03 16:28] DBA acknowledged the incident. || [2025-10-03 16:41] Investigated system performance counters. || [2025-10-03 16:50] Checked SQL server error logs. || [2025-10-03 17:04] Identified root cause: Missing indexes causing lock contention. || [2025-10-03 17:20] Applied mitigation step. || [2025-10-03 17:26] Service returned to healthy state.
c53e8fcc,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Poor transaction isolation levels.,[2025-09-09 16:28] DBA acknowledged the incident. || [2025-09-09 16:46] Investigated system performance counters. || [2025-09-09 16:59] Checked SQL server error logs. || [2025-09-09 17:09] Identified root cause: Poor transaction isolation levels. || [2025-09-09 17:19] Applied mitigation step. || [2025-09-09 17:29] Service returned to healthy state.
c36e0960,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: A bad or inefficient query running too long.,[2025-09-06 16:28] DBA acknowledged the incident. || [2025-09-06 16:36] Investigated system performance counters. || [2025-09-06 16:50] Checked SQL server error logs. || [2025-09-06 17:09] Identified root cause: A bad or inefficient query running too long. || [2025-09-06 17:18] Applied mitigation step. || [2025-09-06 17:23] Service returned to healthy state.
a970eb67,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Cluster node heartbeat lost.,[2025-09-20 16:28] DBA acknowledged the incident. || [2025-09-20 16:44] Investigated system performance counters. || [2025-09-20 16:59] Checked SQL server error logs. || [2025-09-20 17:04] Identified root cause: Cluster node heartbeat lost. || [2025-09-20 17:12] Applied mitigation step. || [2025-09-20 17:24] Service returned to healthy state.
684bcb79,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: More connections than expected hitting the server.,[2025-09-06 16:28] DBA acknowledged the incident. || [2025-09-06 16:45] Investigated system performance counters. || [2025-09-06 16:54] Checked SQL server error logs. || [2025-09-06 17:02] Identified root cause: More connections than expected hitting the server. || [2025-09-06 17:07] Applied mitigation step. || [2025-09-06 17:16] Service returned to healthy state.
692f42dd,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Automatic failover triggered.,[2025-09-20 16:28] DBA acknowledged the incident. || [2025-09-20 16:37] Investigated system performance counters. || [2025-09-20 16:53] Checked SQL server error logs. || [2025-09-20 17:02] Identified root cause: Automatic failover triggered. || [2025-09-20 17:08] Applied mitigation step. || [2025-09-20 17:20] Service returned to healthy state.
8c4b7c15,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Underlying storage subsystem is slow.,[2025-09-11 16:28] DBA acknowledged the incident. || [2025-09-11 16:41] Investigated system performance counters. || [2025-09-11 16:52] Checked SQL server error logs. || [2025-09-11 17:09] Identified root cause: Underlying storage subsystem is slow. || [2025-09-11 17:29] Applied mitigation step. || [2025-09-11 17:46] Service returned to healthy state.
74c6a189,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: Too many sessions blocking on server.,[2025-09-26 16:28] DBA acknowledged the incident. || [2025-09-26 16:34] Investigated system performance counters. || [2025-09-26 16:47] Checked SQL server error logs. || [2025-09-26 17:06] Identified root cause: Too many sessions blocking on server. || [2025-09-26 17:22] Applied mitigation step. || [2025-09-26 17:30] Service returned to healthy state.
29d2a40e,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: More connections than expected hitting the server.,[2025-09-16 16:28] DBA acknowledged the incident. || [2025-09-16 16:39] Investigated system performance counters. || [2025-09-16 16:46] Checked SQL server error logs. || [2025-09-16 16:54] Identified root cause: More connections than expected hitting the server. || [2025-09-16 17:00] Applied mitigation step. || [2025-09-16 17:13] Service returned to healthy state.
baa8cacf,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Buffer pool exhaustion due to heavy queries.,[2025-09-24 16:28] DBA acknowledged the incident. || [2025-09-24 16:42] Investigated system performance counters. || [2025-09-24 16:54] Checked SQL server error logs. || [2025-09-24 17:12] Identified root cause: Buffer pool exhaustion due to heavy queries. || [2025-09-24 17:22] Applied mitigation step. || [2025-09-24 17:32] Service returned to healthy state.
079d5b2b,SQL server db connection,SQL server db connection,"SQL server db connection observed. Possible reason: The server is low on resources like memory, cpu, io serving etc.","[2025-10-03 16:28] DBA acknowledged the incident. || [2025-10-03 16:39] Investigated system performance counters. || [2025-10-03 16:49] Checked SQL server error logs. || [2025-10-03 17:07] Identified root cause: The server is low on resources like memory, cpu, io serving etc. || [2025-10-03 17:16] Applied mitigation step. || [2025-10-03 17:28] Service returned to healthy state."
f4d29a60,SQL server db connection,SQL server db connection,"SQL server db connection observed. Possible reason: Listener switch-over happened, DB inaccessible for some time.","[2025-10-05 16:28] DBA acknowledged the incident. || [2025-10-05 16:41] Investigated system performance counters. || [2025-10-05 16:53] Checked SQL server error logs. || [2025-10-05 17:01] Identified root cause: Listener switch-over happened, DB inaccessible for some time. || [2025-10-05 17:12] Applied mitigation step. || [2025-10-05 17:25] Service returned to healthy state."
d8f5c480,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Queries returning too many rows causing overload.,[2025-09-12 16:28] DBA acknowledged the incident. || [2025-09-12 16:40] Investigated system performance counters. || [2025-09-12 16:58] Checked SQL server error logs. || [2025-09-12 17:03] Identified root cause: Queries returning too many rows causing overload. || [2025-09-12 17:13] Applied mitigation step. || [2025-09-12 17:28] Service returned to healthy state.
5e14f4f6,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Automatic failover triggered.,[2025-09-26 16:28] DBA acknowledged the incident. || [2025-09-26 16:42] Investigated system performance counters. || [2025-09-26 16:51] Checked SQL server error logs. || [2025-09-26 17:06] Identified root cause: Automatic failover triggered. || [2025-09-26 17:23] Applied mitigation step. || [2025-09-26 17:34] Service returned to healthy state.
0fc257cc,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Queries returning too many rows causing overload.,[2025-10-04 16:28] DBA acknowledged the incident. || [2025-10-04 16:37] Investigated system performance counters. || [2025-10-04 16:43] Checked SQL server error logs. || [2025-10-04 16:50] Identified root cause: Queries returning too many rows causing overload. || [2025-10-04 17:05] Applied mitigation step. || [2025-10-04 17:24] Service returned to healthy state.
443ecbf8,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Index/table scan causing server overhead.,[2025-09-24 16:28] DBA acknowledged the incident. || [2025-09-24 16:47] Investigated system performance counters. || [2025-09-24 16:59] Checked SQL server error logs. || [2025-09-24 17:04] Identified root cause: Index/table scan causing server overhead. || [2025-09-24 17:21] Applied mitigation step. || [2025-09-24 17:40] Service returned to healthy state.
80c59939,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Poor transaction isolation levels.,[2025-09-23 16:28] DBA acknowledged the incident. || [2025-09-23 16:34] Investigated system performance counters. || [2025-09-23 16:54] Checked SQL server error logs. || [2025-09-23 17:02] Identified root cause: Poor transaction isolation levels. || [2025-09-23 17:16] Applied mitigation step. || [2025-09-23 17:27] Service returned to healthy state.
5af798a9,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: A bad or inefficient query running too long.,[2025-09-18 16:28] DBA acknowledged the incident. || [2025-09-18 16:44] Investigated system performance counters. || [2025-09-18 17:04] Checked SQL server error logs. || [2025-09-18 17:16] Identified root cause: A bad or inefficient query running too long. || [2025-09-18 17:25] Applied mitigation step. || [2025-09-18 17:43] Service returned to healthy state.
f0552002,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Query execution plans consuming excessive memory.,[2025-10-03 16:28] DBA acknowledged the incident. || [2025-10-03 16:37] Investigated system performance counters. || [2025-10-03 16:45] Checked SQL server error logs. || [2025-10-03 17:01] Identified root cause: Query execution plans consuming excessive memory. || [2025-10-03 17:20] Applied mitigation step. || [2025-10-03 17:29] Service returned to healthy state.
0a9cf163,SQL server db connection,SQL server db connection,"SQL server db connection observed. Possible reason: The server is low on resources like memory, cpu, io serving etc.","[2025-09-30 16:28] DBA acknowledged the incident. || [2025-09-30 16:41] Investigated system performance counters. || [2025-09-30 16:57] Checked SQL server error logs. || [2025-09-30 17:04] Identified root cause: The server is low on resources like memory, cpu, io serving etc. || [2025-09-30 17:16] Applied mitigation step. || [2025-09-30 17:34] Service returned to healthy state."
